Level,Find Number,Quantity,Reference Designator,Item,Revision,Description,UOM,Note,MPN,Manufacturer,Alternate,Substitute
1,7,4,,2358535-5166,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5167,Each,,A0996 BN5696,BOSSARD,,
1,7,4,,2358535-5167,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5168,Each,,A0996 BN5697,BOSSARD,,
1,7,4,,2358535-5168,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5169,Each,,A0996 BN5698,BOSSARD,,
1,7,4,,2358535-5169,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5170,Each,,A0996 BN5699,BOSSARD,,
1,7,4,,2358535-5170,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5171,Each,,A0996 BN5700,BOSSARD,,
1,7,4,,2358535-5171,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5172,Each,,A0996 BN5701,BOSSARD,,
1,7,4,,2358535-5172,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5173,Each,,A0996 BN5702,BOSSARD,,
1,7,4,,2358535-5173,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5174,Each,,A0996 BN5703,BOSSARD,,
1,7,4,,2358535-5174,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5175,Each,,A0996 BN5704,BOSSARD,,
1,7,4,,2358535-5175,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5176,Each,,A0996 BN5705,BOSSARD,,
1,7,4,,2358535-5176,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5177,Each,,A0996 BN5706,BOSSARD,,
1,7,4,,2358535-5177,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5178,Each,,A0996 BN5707,BOSSARD,,
1,7,4,,2358535-5178,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5179,Each,,A0996 BN5708,BOSSARD,,
1,7,4,,2358535-5179,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5180,Each,,A0996 BN5709,BOSSARD,,
1,7,4,,2358535-5180,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5181,Each,,A0996 BN5710,BOSSARD,,
1,7,4,,2358535-5181,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5182,Each,,A0996 BN5711,BOSSARD,,
1,7,4,,2358535-5182,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5183,Each,,A0996 BN5712,BOSSARD,,
1,7,4,,2358535-5183,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5184,Each,,A0996 BN5713,BOSSARD,,
1,7,4,,2358535-5184,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5185,Each,,A0996 BN5714,BOSSARD,,
1,7,4,,2358535-5185,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5186,Each,,A0996 BN5715,BOSSARD,,
1,7,4,,2358535-5186,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5187,Each,,A0996 BN5716,BOSSARD,,
1,7,4,,2358535-5187,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5188,Each,,A0996 BN5717,BOSSARD,,
1,7,4,,2358535-5188,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5189,Each,,A0996 BN5718,BOSSARD,,
1,7,4,,2358535-5189,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5190,Each,,A0996 BN5719,BOSSARD,,
1,7,4,,2358535-5190,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5191,Each,,A0996 BN5720,BOSSARD,,
1,7,4,,2358535-5191,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5192,Each,,A0996 BN5721,BOSSARD,,
1,7,4,,2358535-5192,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5193,Each,,A0996 BN5722,BOSSARD,,
1,7,4,,2358535-5193,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5194,Each,,A0996 BN5723,BOSSARD,,
1,7,4,,2358535-5194,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5195,Each,,A0996 BN5724,BOSSARD,,
1,7,4,,2358535-5195,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5196,Each,,A0996 BN5725,BOSSARD,,
1,7,4,,2358535-5196,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5197,Each,,A0996 BN5726,BOSSARD,,
1,7,4,,2358535-5197,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5198,Each,,A0996 BN5727,BOSSARD,,
1,7,4,,2358535-5198,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5199,Each,,A0996 BN5728,BOSSARD,,
1,7,4,,2358535-5199,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5200,Each,,A0996 BN5729,BOSSARD,,
1,7,4,,2358535-5200,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5201,Each,,A0996 BN5730,BOSSARD,,
1,7,4,,2358535-5201,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5202,Each,,A0996 BN5731,BOSSARD,,
1,7,4,,2358535-5202,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5203,Each,,A0996 BN5732,BOSSARD,,
1,7,4,,2358535-5203,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5204,Each,,A0996 BN5733,BOSSARD,,
1,7,4,,2358535-5204,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5205,Each,,A0996 BN5734,BOSSARD,,
1,7,4,,2358535-5205,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5206,Each,,A0996 BN5735,BOSSARD,,
1,7,4,,2358535-5206,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5207,Each,,A0996 BN5736,BOSSARD,,
1,7,4,,2358535-5207,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5208,Each,,A0996 BN5737,BOSSARD,,
1,7,4,,2358535-5208,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5209,Each,,A0996 BN5738,BOSSARD,,
1,7,4,,2358535-5209,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5210,Each,,A0996 BN5739,BOSSARD,,
1,7,4,,2358535-5210,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5211,Each,,A0996 BN5740,BOSSARD,,
1,7,4,,2358535-5211,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5212,Each,,A0996 BN5741,BOSSARD,,
1,7,4,,2358535-5212,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5213,Each,,A0996 BN5742,BOSSARD,,
1,7,4,,2358535-5213,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5214,Each,,A0996 BN5743,BOSSARD,,
1,7,4,,2358535-5214,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5215,Each,,A0996 BN5744,BOSSARD,,
1,7,4,,2358535-5215,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5216,Each,,A0996 BN5745,BOSSARD,,
1,7,4,,2358535-5216,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5217,Each,,A0996 BN5746,BOSSARD,,
1,7,4,,2358535-5217,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5218,Each,,A0996 BN5747,BOSSARD,,
1,7,4,,2358535-5218,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5219,Each,,A0996 BN5748,BOSSARD,,
1,7,4,,2358535-5219,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5220,Each,,A0996 BN5749,BOSSARD,,
1,7,4,,2358535-5220,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5221,Each,,A0996 BN5750,BOSSARD,,
1,7,4,,2358535-5221,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5222,Each,,A0996 BN5751,BOSSARD,,
1,7,4,,2358535-5222,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5223,Each,,A0996 BN5752,BOSSARD,,
1,7,4,,2358535-5223,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5224,Each,,A0996 BN5753,BOSSARD,,
1,7,4,,2358535-5224,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5225,Each,,A0996 BN5754,BOSSARD,,
1,7,4,,2358535-5225,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5226,Each,,A0996 BN5755,BOSSARD,,
1,7,4,,2358535-5226,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5227,Each,,A0996 BN5756,BOSSARD,,
1,7,4,,2358535-5227,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5228,Each,,A0996 BN5757,BOSSARD,,
1,7,4,,2358535-5228,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5229,Each,,A0996 BN5758,BOSSARD,,
1,7,4,,2358535-5229,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5230,Each,,A0996 BN5759,BOSSARD,,
1,7,4,,2358535-5230,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5231,Each,,A0996 BN5760,BOSSARD,,
1,7,4,,2358535-5231,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5232,Each,,A0996 BN5761,BOSSARD,,
1,7,4,,2358535-5232,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5233,Each,,A0996 BN5762,BOSSARD,,
1,7,4,,2358535-5233,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5234,Each,,A0996 BN5763,BOSSARD,,
1,7,4,,2358535-5234,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5235,Each,,A0996 BN5764,BOSSARD,,
1,7,4,,2358535-5235,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5236,Each,,A0996 BN5765,BOSSARD,,
1,7,4,,2358535-5236,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5237,Each,,A0996 BN5766,BOSSARD,,
1,7,4,,2358535-5237,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5238,Each,,A0996 BN5767,BOSSARD,,
1,7,4,,2358535-5238,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5239,Each,,A0996 BN5768,BOSSARD,,
1,7,4,,2358535-5239,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5240,Each,,A0996 BN5769,BOSSARD,,
1,7,4,,2358535-5240,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5241,Each,,A0996 BN5770,BOSSARD,,
1,7,4,,2358535-5241,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5242,Each,,A0996 BN5771,BOSSARD,,
1,7,4,,2358535-5242,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5243,Each,,A0996 BN5772,BOSSARD,,
1,7,4,,2358535-5243,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5244,Each,,A0996 BN5773,BOSSARD,,
1,7,4,,2358535-5244,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5245,Each,,A0996 BN5774,BOSSARD,,
1,7,4,,2358535-5245,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5246,Each,,A0996 BN5775,BOSSARD,,
1,7,4,,2358535-5246,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5247,Each,,A0996 BN5776,BOSSARD,,
1,7,4,,2358535-5247,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5248,Each,,A0996 BN5777,BOSSARD,,
1,7,4,,2358535-5248,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5249,Each,,A0996 BN5778,BOSSARD,,
1,7,4,,2358535-5249,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5250,Each,,A0996 BN5779,BOSSARD,,
1,7,4,,2358535-5250,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5251,Each,,A0996 BN5780,BOSSARD,,
1,7,4,,2358535-5251,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5252,Each,,A0996 BN5781,BOSSARD,,
1,7,4,,2358535-5252,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5253,Each,,A0996 BN5782,BOSSARD,,
1,7,4,,2358535-5253,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5254,Each,,A0996 BN5783,BOSSARD,,
1,7,4,,2358535-5254,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5255,Each,,A0996 BN5784,BOSSARD,,
1,7,4,,2358535-5255,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5256,Each,,A0996 BN5785,BOSSARD,,
1,7,4,,2358535-5256,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5257,Each,,A0996 BN5786,BOSSARD,,
1,7,4,,2358535-5257,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5258,Each,,A0996 BN5787,BOSSARD,,
1,7,4,,2358535-5258,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5259,Each,,A0996 BN5788,BOSSARD,,
1,7,4,,2358535-5259,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5260,Each,,A0996 BN5789,BOSSARD,,
1,7,4,,2358535-5260,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5261,Each,,A0996 BN5790,BOSSARD,,
1,7,4,,2358535-5261,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5262,Each,,A0996 BN5791,BOSSARD,,
1,7,4,,2358535-5262,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5263,Each,,A0996 BN5792,BOSSARD,,
1,7,4,,2358535-5263,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5264,Each,,A0996 BN5793,BOSSARD,,
1,7,4,,2358535-5264,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5265,Each,,A0996 BN5794,BOSSARD,,
1,7,4,,2358535-5265,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5266,Each,,A0996 BN5795,BOSSARD,,
1,7,4,,2358535-5266,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5267,Each,,A0996 BN5796,BOSSARD,,
1,7,4,,2358535-5267,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5268,Each,,A0996 BN5797,BOSSARD,,
1,7,4,,2358535-5268,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5269,Each,,A0996 BN5798,BOSSARD,,
1,7,4,,2358535-5269,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5270,Each,,A0996 BN5799,BOSSARD,,
1,7,4,,2358535-5270,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5271,Each,,A0996 BN5800,BOSSARD,,
1,7,4,,2358535-5271,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5272,Each,,A0996 BN5801,BOSSARD,,
1,7,4,,2358535-5272,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5273,Each,,A0996 BN5802,BOSSARD,,
1,7,4,,2358535-5273,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5274,Each,,A0996 BN5803,BOSSARD,,
1,7,4,,2358535-5274,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5275,Each,,A0996 BN5804,BOSSARD,,
1,7,4,,2358535-5275,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5276,Each,,A0996 BN5805,BOSSARD,,
1,7,4,,2358535-5276,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5277,Each,,A0996 BN5806,BOSSARD,,
1,7,4,,2358535-5277,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5278,Each,,A0996 BN5807,BOSSARD,,
1,7,4,,2358535-5278,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5279,Each,,A0996 BN5808,BOSSARD,,
1,7,4,,2358535-5279,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5280,Each,,A0996 BN5809,BOSSARD,,
1,7,4,,2358535-5280,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5281,Each,,A0996 BN5810,BOSSARD,,
1,7,4,,2358535-5281,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5282,Each,,A0996 BN5811,BOSSARD,,
1,7,4,,2358535-5282,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5283,Each,,A0996 BN5812,BOSSARD,,
1,7,4,,2358535-5283,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5284,Each,,A0996 BN5813,BOSSARD,,
1,7,4,,2358535-5284,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5285,Each,,A0996 BN5814,BOSSARD,,
1,7,4,,2358535-5285,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5286,Each,,A0996 BN5815,BOSSARD,,
1,7,4,,2358535-5286,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5287,Each,,A0996 BN5816,BOSSARD,,
1,7,4,,2358535-5287,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5288,Each,,A0996 BN5817,BOSSARD,,
1,7,4,,2358535-5288,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5289,Each,,A0996 BN5818,BOSSARD,,
1,7,4,,2358535-5289,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5290,Each,,A0996 BN5819,BOSSARD,,
1,7,4,,2358535-5290,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5291,Each,,A0996 BN5820,BOSSARD,,
1,7,4,,2358535-5291,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5292,Each,,A0996 BN5821,BOSSARD,,
1,7,4,,2358535-5292,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5293,Each,,A0996 BN5822,BOSSARD,,
1,7,4,,2358535-5293,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5294,Each,,A0996 BN5823,BOSSARD,,
1,7,4,,2358535-5294,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5295,Each,,A0996 BN5824,BOSSARD,,
1,7,4,,2358535-5295,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5296,Each,,A0996 BN5825,BOSSARD,,
1,7,4,,2358535-5296,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5297,Each,,A0996 BN5826,BOSSARD,,
1,7,4,,2358535-5297,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5298,Each,,A0996 BN5827,BOSSARD,,
1,7,4,,2358535-5298,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5299,Each,,A0996 BN5828,BOSSARD,,
1,7,4,,2358535-5299,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5300,Each,,A0996 BN5829,BOSSARD,,
1,7,4,,2358535-5300,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5301,Each,,A0996 BN5830,BOSSARD,,
1,7,4,,2358535-5301,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5302,Each,,A0996 BN5831,BOSSARD,,
1,7,4,,2358535-5302,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5303,Each,,A0996 BN5832,BOSSARD,,
1,7,4,,2358535-5303,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5304,Each,,A0996 BN5833,BOSSARD,,
1,7,4,,2358535-5304,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5305,Each,,A0996 BN5834,BOSSARD,,
1,7,4,,2358535-5305,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5306,Each,,A0996 BN5835,BOSSARD,,
1,7,4,,2358535-5306,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5307,Each,,A0996 BN5836,BOSSARD,,
1,7,4,,2358535-5307,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5308,Each,,A0996 BN5837,BOSSARD,,
1,7,4,,2358535-5308,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5309,Each,,A0996 BN5838,BOSSARD,,
1,7,4,,2358535-5309,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5310,Each,,A0996 BN5839,BOSSARD,,
1,7,4,,2358535-5310,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5311,Each,,A0996 BN5840,BOSSARD,,
1,7,4,,2358535-5311,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5312,Each,,A0996 BN5841,BOSSARD,,
1,7,4,,2358535-5312,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5313,Each,,A0996 BN5842,BOSSARD,,
1,7,4,,2358535-5313,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5314,Each,,A0996 BN5843,BOSSARD,,
1,7,4,,2358535-5314,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5315,Each,,A0996 BN5844,BOSSARD,,
1,7,4,,2358535-5315,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5316,Each,,A0996 BN5845,BOSSARD,,
1,7,4,,2358535-5316,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5317,Each,,A0996 BN5846,BOSSARD,,
1,7,4,,2358535-5317,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5318,Each,,A0996 BN5847,BOSSARD,,
1,7,4,,2358535-5318,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5319,Each,,A0996 BN5848,BOSSARD,,
1,7,4,,2358535-5319,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5320,Each,,A0996 BN5849,BOSSARD,,
1,7,4,,2358535-5320,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5321,Each,,A0996 BN5850,BOSSARD,,
1,7,4,,2358535-5321,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5322,Each,,A0996 BN5851,BOSSARD,,
1,7,4,,2358535-5322,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5323,Each,,A0996 BN5852,BOSSARD,,
1,7,4,,2358535-5323,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5324,Each,,A0996 BN5853,BOSSARD,,
1,7,4,,2358535-5324,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5325,Each,,A0996 BN5854,BOSSARD,,
1,7,4,,2358535-5325,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5326,Each,,A0996 BN5855,BOSSARD,,
1,7,4,,2358535-5326,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5327,Each,,A0996 BN5856,BOSSARD,,
1,7,4,,2358535-5327,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5328,Each,,A0996 BN5857,BOSSARD,,
1,7,4,,2358535-5328,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5329,Each,,A0996 BN5858,BOSSARD,,
1,7,4,,2358535-5329,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5330,Each,,A0996 BN5859,BOSSARD,,
1,7,4,,2358535-5330,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5331,Each,,A0996 BN5860,BOSSARD,,
1,7,4,,2358535-5331,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5332,Each,,A0996 BN5861,BOSSARD,,
1,7,4,,2358535-5332,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5333,Each,,A0996 BN5862,BOSSARD,,
1,7,4,,2358535-5333,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5334,Each,,A0996 BN5863,BOSSARD,,
1,7,4,,2358535-5334,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5335,Each,,A0996 BN5864,BOSSARD,,
1,7,4,,2358535-5335,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5336,Each,,A0996 BN5865,BOSSARD,,
1,7,4,,2358535-5336,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5337,Each,,A0996 BN5866,BOSSARD,,
1,7,4,,2358535-5337,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5338,Each,,A0996 BN5867,BOSSARD,,
1,7,4,,2358535-5338,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5339,Each,,A0996 BN5868,BOSSARD,,
1,7,4,,2358535-5339,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5340,Each,,A0996 BN5869,BOSSARD,,
1,7,4,,2358535-5340,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5341,Each,,A0996 BN5870,BOSSARD,,
1,7,4,,2358535-5341,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5342,Each,,A0996 BN5871,BOSSARD,,
1,7,4,,2358535-5342,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5343,Each,,A0996 BN5872,BOSSARD,,
1,7,4,,2358535-5343,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5344,Each,,A0996 BN5873,BOSSARD,,
1,7,4,,2358535-5344,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5345,Each,,A0996 BN5874,BOSSARD,,
1,7,4,,2358535-5345,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5346,Each,,A0996 BN5875,BOSSARD,,
1,7,4,,2358535-5346,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5347,Each,,A0996 BN5876,BOSSARD,,
1,7,4,,2358535-5347,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5348,Each,,A0996 BN5877,BOSSARD,,
1,7,4,,2358535-5348,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5349,Each,,A0996 BN5878,BOSSARD,,
1,7,4,,2358535-5349,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5350,Each,,A0996 BN5879,BOSSARD,,
1,7,4,,2358535-5350,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5351,Each,,A0996 BN5880,BOSSARD,,
1,7,4,,2358535-5351,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5352,Each,,A0996 BN5881,BOSSARD,,
1,7,4,,2358535-5352,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5353,Each,,A0996 BN5882,BOSSARD,,
1,7,4,,2358535-5353,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5354,Each,,A0996 BN5883,BOSSARD,,
1,7,4,,2358535-5354,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5355,Each,,A0996 BN5884,BOSSARD,,
1,7,4,,2358535-5355,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5356,Each,,A0996 BN5885,BOSSARD,,
1,7,4,,2358535-5356,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5357,Each,,A0996 BN5886,BOSSARD,,
1,7,4,,2358535-5357,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5358,Each,,A0996 BN5887,BOSSARD,,
1,7,4,,2358535-5358,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5359,Each,,A0996 BN5888,BOSSARD,,
1,7,4,,2358535-5359,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5360,Each,,A0996 BN5889,BOSSARD,,
1,7,4,,2358535-5360,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5361,Each,,A0996 BN5890,BOSSARD,,
1,7,4,,2358535-5361,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5362,Each,,A0996 BN5891,BOSSARD,,
1,7,4,,2358535-5362,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5363,Each,,A0996 BN5892,BOSSARD,,
1,7,4,,2358535-5363,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5364,Each,,A0996 BN5893,BOSSARD,,
1,7,4,,2358535-5364,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5365,Each,,A0996 BN5894,BOSSARD,,
1,7,4,,2358535-5365,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5366,Each,,A0996 BN5895,BOSSARD,,
1,7,4,,2358535-5366,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5367,Each,,A0996 BN5896,BOSSARD,,
1,7,4,,2358535-5367,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5368,Each,,A0996 BN5897,BOSSARD,,
1,7,4,,2358535-5368,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5369,Each,,A0996 BN5898,BOSSARD,,
1,7,4,,2358535-5369,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5370,Each,,A0996 BN5899,BOSSARD,,
1,7,4,,2358535-5370,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5371,Each,,A0996 BN5900,BOSSARD,,
1,7,4,,2358535-5371,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5372,Each,,A0996 BN5901,BOSSARD,,
1,7,4,,2358535-5372,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5373,Each,,A0996 BN5902,BOSSARD,,
1,7,4,,2358535-5373,'1',SLOTTED FLAT HEAD SCREW BRASS M4X5374,Each,,A0996 BN5903,BOSSARD,,
